fact_id_tarea,fact_id_empleado,fact_id_cliente,fact_id_servicio,fact_fecha_inicio,fact_fecha_fin,fact_fecha_entrega,fact_horas_dedicadas,fact_estado,fact_prioridad
3375,1,308,1,2024-04-17,2024-04-17,2024-04-17,1.38,completado,baja
3376,1,180,5,2024-04-26,2024-04-27,2024-04-27,4.22,completado,alta
3377,10,309,3,2024-02-04,2024-02-06,2024-02-06,8.42,completado,baja
3378,5,116,2,2024-10-05,2024-10-06,2024-10-06,3.04,"en progreso",media
3379,11,337,2,2024-10-07,2024-10-09,2024-10-09,7.28,completado,media
3380,9,24,5,2025-12-08,2025-12-09,2025-12-09,4.24,completado,baja
3381,8,443,4,2025-09-06,2025-09-08,2025-09-08,8.39,"en progreso",media
3382,2,466,5,2024-04-16,2024-04-17,2024-04-17,3.12,completado,alta
3383,10,336,6,2025-11-09,2025-11-10,2025-11-10,2.19,completado,baja
3384,11,435,3,2024-06-14,2024-06-14,2024-06-14,0.57,completado,baja
3385,7,272,5,2025-03-03,2025-03-04,2025-03-04,5.92,completado,alta
3386,2,17,6,2025-09-27,2025-09-28,2025-09-28,4.43,completado,media
3387,4,74,1,2024-09-21,2024-09-22,2024-09-22,5.76,completado,media
3388,3,284,3,2024-03-02,2024-03-02,2024-03-02,2.74,"en progreso",baja
3389,8,218,1,2025-08-02,2025-08-03,2025-08-03,5.69,completado,media
3390,2,429,5,2024-07-29,2024-07-30,2024-07-30,5.37,completado,baja
3391,8,41,3,2024-04-11,2024-04-11,2024-04-11,0.67,completado,media
3392,3,60,2,2025-12-23,2025-12-23,2025-12-28,-0.81,retrasado,baja
3393,8,70,3,2025-11-16,2025-11-17,2025-11-17,4.53,completado,alta
3394,2,285,6,2024-10-23,2024-10-24,2024-10-25,4.83,retrasado,alta
3395,3,154,3,2025-05-11,2025-05-12,2025-05-12,5.82,completado,alta
3396,8,110,4,2025-06-06,2025-06-07,2025-06-07,4.68,completado,media
3397,4,441,4,2025-09-11,2025-09-12,2025-09-16,4.22,retrasado,baja
3398,8,471,6,2024-11-04,2024-11-04,2024-11-04,-0.32,completado,alta
3399,10,195,1,2024-10-20,2024-10-22,2024-10-22,10.05,"en progreso",baja
3400,1,179,3,2024-03-18,2024-03-18,2024-03-18,0.96,completado,media
3401,1,112,3,2025-02-24,2025-02-25,2025-02-25,5.02,completado,alta
3402,2,95,4,2025-02-20,2025-02-22,2025-02-22,6.42,completado,media
3403,3,86,3,2025-11-02,2025-11-02,2025-11-02,1.98,completado,baja
3404,11,2,2,2025-01-07,2025-01-07,2025-01-07,-0.64,completado,alta
3405,9,239,5,2025-09-03,2025-09-04,2025-09-04,4.4,completado,alta
3406,7,270,3,2025-02-03,2025-02-04,2025-02-04,4.58,completado,baja
3407,2,16,3,2025-08-28,2025-08-29,2025-08-29,3.94,completado,media
3408,11,232,3,2025-02-15,2025-02-16,2025-02-16,2.61,"en progreso",alta
3409,3,152,2,2025-04-04,2025-04-04,2025-04-04,3.03,completado,media
3410,7,80,4,2024-05-16,2024-05-17,2024-05-17,2.71,completado,media
3411,5,188,1,2025-01-26,2025-01-26,2025-01-26,2.11,completado,baja
3412,2,340,1,2024-10-28,2024-10-29,2024-10-29,5.45,completado,baja
3413,1,430,2,2025-01-22,2025-01-23,2025-01-23,4.42,completado,baja
3414,9,134,1,2025-03-31,2025-03-31,2025-03-31,4.18,completado,baja
3415,7,2,6,2025-02-22,2025-02-22,2025-02-22,2.36,completado,alta
3416,8,140,1,2024-05-18,2024-05-19,2024-05-19,7.49,completado,media
3417,4,209,2,2025-05-28,2025-05-28,2025-05-28,-0.58,completado,media
3418,3,446,6,2024-05-23,2024-05-25,2024-05-25,5.03,"en progreso",baja
3419,3,90,5,2024-10-17,2024-10-18,2024-10-20,6.41,retrasado,media
3420,9,444,2,2024-07-16,2024-07-17,2024-07-17,4.99,completado,baja
3421,2,1,3,2024-02-09,2024-02-10,2024-02-10,5.64,completado,media
3422,4,310,1,2025-01-16,2025-01-17,2025-01-17,3.96,completado,alta
3423,6,60,2,2025-11-14,2025-11-16,2025-11-18,7.7,retrasado,media
3424,3,400,4,2024-06-17,2024-06-18,2024-06-18,5.75,completado,baja
3425,5,406,4,2024-04-30,2024-05-02,2024-05-02,7.36,completado,media
3426,10,285,1,2025-04-20,2025-04-21,2025-04-21,4.33,completado,baja
3427,1,475,5,2024-03-15,2024-03-16,2024-03-18,5.92,retrasado,alta
3428,6,148,6,2024-09-05,2024-09-05,2024-09-05,2.42,completado,baja
3429,2,403,5,2025-11-02,2025-11-02,2025-11-02,4.08,completado,alta
3430,5,210,4,2025-10-05,2025-10-06,2025-10-06,4.32,retrasado,baja
3431,11,329,5,2025-07-22,2025-07-23,2025-07-23,4.87,completado,baja
3432,6,198,2,2025-05-24,2025-05-25,2025-05-25,1.87,completado,alta
3433,9,117,4,2025-08-22,2025-08-22,2025-08-22,1.81,completado,baja
3434,10,114,6,2025-03-31,2025-03-31,2025-03-31,0.41,completado,alta
3435,10,207,5,2024-01-15,2024-01-16,2024-01-16,2.22,completado,alta
3436,8,166,3,2025-01-16,2025-01-17,2025-01-17,4.66,completado,alta
3437,9,394,1,2024-10-11,2024-10-12,2024-10-12,3.82,"en progreso",media
3438,10,309,4,2025-10-14,2025-10-15,2025-10-17,5.37,retrasado,baja
3439,9,267,5,2025-03-15,2025-03-16,2025-03-16,4.73,retrasado,media
3440,8,170,4,2024-09-03,2024-09-03,2024-09-03,3.1,"en progreso",media
3441,2,228,1,2025-02-12,2025-02-13,2025-02-13,5.66,completado,media
3442,7,48,2,2025-11-10,2025-11-10,2025-11-10,1,completado,alta
3443,1,461,5,2024-05-23,2024-05-25,2024-05-25,6.18,completado,alta
3444,8,144,2,2025-02-12,2025-02-14,2025-02-14,6.59,completado,alta
3445,5,314,4,2024-10-02,2024-10-03,2024-10-03,4.11,completado,baja
3446,9,166,1,2024-10-15,2024-10-15,2024-10-15,1.48,completado,alta
3447,3,73,3,2024-08-05,2024-08-05,2024-08-05,2.74,completado,baja
3448,8,141,1,2025-12-27,2025-12-28,2025-12-28,5.86,retrasado,media
3449,10,127,4,2024-04-20,2024-04-21,2024-04-21,5.14,completado,media
3450,10,235,3,2024-01-30,2024-01-31,2024-01-31,3.54,completado,alta
3451,1,415,4,2024-06-15,2024-06-15,2024-06-15,3.27,completado,media
3452,4,32,2,2024-08-14,2024-08-15,2024-08-15,2.76,completado,alta
3453,6,308,3,2024-07-04,2024-07-04,2024-07-04,3.88,completado,media
3454,3,328,5,2025-06-21,2025-06-21,2025-06-21,3.84,completado,media
3455,10,11,2,2025-03-21,2025-03-22,2025-03-22,2.33,completado,media
3456,8,81,1,2024-10-29,2024-10-30,2024-10-30,3.3,completado,baja
3457,2,14,3,2025-02-21,2025-02-22,2025-02-22,3.63,completado,baja
3458,4,184,6,2025-08-27,2025-08-28,2025-08-28,2.57,"en progreso",media
3459,8,310,2,2024-01-06,2024-01-07,2024-01-07,4.56,completado,media
3460,4,385,1,2024-05-04,2024-05-04,2024-05-04,2.37,completado,alta
3461,9,24,3,2025-01-01,2025-01-01,2025-01-02,1.08,retrasado,media
3462,10,49,6,2024-02-19,2024-02-20,2024-02-21,4.33,retrasado,baja
3463,4,192,5,2025-05-16,2025-05-16,2025-05-16,0.9,completado,alta
3464,1,32,1,2025-10-23,2025-10-24,2025-10-29,3.19,retrasado,media
3465,3,51,4,2024-07-07,2024-07-07,2024-07-07,3.3,completado,alta
3466,5,368,6,2025-12-17,2025-12-18,2025-12-18,2.73,completado,media
3467,1,308,3,2025-04-05,2025-04-06,2025-04-06,3.97,completado,baja
3468,6,1,3,2024-08-10,2024-08-10,2024-08-11,2.65,retrasado,media
3469,8,334,6,2025-04-21,2025-04-22,2025-04-22,3.81,completado,media
3470,5,170,4,2025-03-27,2025-03-27,2025-03-27,2.74,completado,media
3471,2,7,6,2025-09-21,2025-09-21,2025-09-21,3.53,completado,baja
3472,2,347,5,2024-03-23,2024-03-23,2024-03-23,0.76,completado,media
3473,7,216,6,2024-12-14,2024-12-14,2024-12-15,2.02,retrasado,alta
3474,2,459,4,2024-05-08,2024-05-09,2024-05-13,2.46,retrasado,alta
3475,11,45,6,2024-11-24,2024-11-25,2024-11-25,3.08,completado,media
3476,10,340,1,2024-03-02,2024-03-03,2024-03-03,5.71,"en progreso",baja
3477,7,346,1,2025-05-04,2025-05-05,2025-05-05,3.85,completado,baja
3478,8,198,6,2025-10-09,2025-10-09,2025-10-09,2.6,completado,baja
3479,4,70,2,2025-12-01,2025-12-02,2025-12-02,5.21,completado,alta
3480,3,80,1,2025-01-22,2025-01-22,2025-01-22,3.95,completado,alta
3481,7,263,3,2024-08-13,2024-08-14,2024-08-14,3.28,completado,baja
3482,10,147,2,2024-11-15,2024-11-16,2024-11-16,3.38,"en progreso",baja
3483,8,383,2,2024-12-10,2024-12-11,2024-12-11,4.5,completado,alta
3484,10,386,5,2025-12-14,2025-12-14,2025-12-15,3.15,retrasado,baja
3485,7,74,3,2024-12-18,2024-12-19,2024-12-19,6.52,completado,media
3486,3,314,2,2025-05-05,2025-05-06,2025-05-06,4.23,completado,baja
3487,9,252,6,2024-07-25,2024-07-27,2024-07-27,6.32,completado,media
3488,2,176,5,2024-12-15,2024-12-16,2024-12-16,2.83,completado,baja
3489,5,49,1,2025-11-14,2025-11-15,2025-11-15,4.78,completado,media
3490,7,84,6,2025-02-06,2025-02-07,2025-02-07,5.67,completado,media
3491,6,444,2,2024-03-06,2024-03-07,2024-03-07,6.09,completado,baja
3492,6,144,3,2024-08-13,2024-08-14,2024-08-14,2.15,completado,media
3493,11,428,3,2025-02-05,2025-02-07,2025-02-07,7.43,completado,alta
3494,5,241,4,2025-06-25,2025-06-25,2025-06-25,2.86,completado,alta
3495,3,219,2,2024-10-12,2024-10-12,2024-10-12,1.86,completado,alta
3496,1,189,1,2024-11-10,2024-11-11,2024-11-11,4.39,completado,media
3497,10,3,4,2024-05-12,2024-05-13,2024-05-13,5.04,completado,media
3498,6,197,5,2024-04-22,2024-04-23,2024-04-28,3.11,retrasado,media
3499,8,393,2,2025-03-03,2025-03-03,2025-03-03,1.16,completado,alta
3500,6,119,6,2025-12-20,2025-12-20,2025-12-23,1.27,retrasado,media
3501,3,351,3,2024-03-15,2024-03-16,2024-03-16,3.87,retrasado,media
3502,6,445,6,2024-01-05,2024-01-06,2024-01-06,6.69,"en progreso",media
3503,8,458,4,2025-07-17,2025-07-17,2025-07-17,1.31,completado,media
3504,8,467,3,2025-08-03,2025-08-04,2025-08-04,2.14,completado,media
3505,5,60,5,2025-12-15,2025-12-16,2025-12-16,3.84,completado,baja
3506,11,105,2,2025-09-17,2025-09-19,2025-09-19,6.25,completado,media
3507,11,232,5,2024-05-27,2024-05-27,2024-05-27,2.95,completado,media
3508,3,331,6,2025-12-11,2025-12-12,2025-12-16,2.42,retrasado,media
3509,7,33,6,2025-05-14,2025-05-15,2025-05-15,3.73,completado,baja
3510,7,203,2,2025-10-07,2025-10-08,2025-10-08,4.47,"en progreso",alta
3511,1,219,2,2024-04-25,2024-04-25,2024-04-26,3.26,retrasado,baja
3512,11,421,1,2025-06-14,2025-06-15,2025-06-15,4.37,completado,baja
3513,9,199,3,2024-07-27,2024-07-28,2024-07-28,6.24,"en progreso",media
3514,11,435,4,2025-08-13,2025-08-15,2025-08-15,6.52,completado,alta
3515,7,277,5,2025-05-25,2025-05-25,2025-05-25,2.11,completado,alta
3516,1,106,4,2024-12-09,2024-12-11,2024-12-11,6.67,completado,alta
3517,7,470,3,2025-09-05,2025-09-06,2025-09-10,3.45,retrasado,media
3518,1,144,5,2024-04-26,2024-04-27,2024-04-27,4.3,completado,media
3519,2,319,3,2025-07-31,2025-08-01,2025-08-01,3.94,completado,baja
3520,1,423,6,2024-03-20,2024-03-22,2024-03-24,5.94,retrasado,media
3521,6,57,4,2025-06-27,2025-06-28,2025-06-28,5.37,completado,alta
3522,4,450,1,2025-06-20,2025-06-20,2025-06-20,1.59,completado,media
3523,2,131,6,2024-03-03,2024-03-03,2024-03-03,1.44,completado,baja
3524,7,33,3,2025-01-29,2025-01-29,2025-01-29,1.31,completado,baja
3525,6,352,2,2024-07-14,2024-07-15,2024-07-15,6.25,completado,media
3526,4,264,6,2025-05-03,2025-05-03,2025-05-03,1.45,completado,media
3527,4,259,1,2024-02-13,2024-02-15,2024-02-15,5.64,completado,baja
3528,9,473,4,2024-11-21,2024-11-22,2024-11-22,3.88,completado,baja
3529,9,250,4,2024-09-25,2024-09-26,2024-09-30,4.9,retrasado,baja
3530,11,455,4,2024-04-15,2024-04-16,2024-04-16,5.92,completado,media
3531,7,360,1,2024-04-05,2024-04-05,2024-04-09,1.43,retrasado,media
3532,7,410,5,2024-04-25,2024-04-27,2024-05-01,4.72,retrasado,media
3533,10,225,3,2025-12-30,2025-12-31,2025-12-31,7.54,completado,baja
3534,8,212,1,2024-02-12,2024-02-12,2024-02-12,0.36,completado,media
3535,6,275,2,2024-07-13,2024-07-14,2024-07-14,4.15,completado,alta
3536,6,179,4,2025-03-26,2025-03-28,2025-03-28,7.79,completado,baja
3537,4,187,2,2025-08-15,2025-08-15,2025-08-15,0.49,completado,media
3538,7,82,4,2025-11-06,2025-11-07,2025-11-10,6.27,retrasado,media
3539,2,287,1,2025-11-28,2025-11-30,2025-11-30,7.56,completado,media
3540,8,220,5,2025-09-11,2025-09-13,2025-09-13,6,completado,baja
3541,9,4,2,2024-12-15,2024-12-16,2024-12-16,5.89,"en progreso",baja
3542,7,246,4,2025-08-29,2025-08-29,2025-08-29,1.91,completado,media
3543,11,163,1,2025-01-14,2025-01-16,2025-01-16,7.87,completado,baja
3544,9,164,2,2025-01-14,2025-01-16,2025-01-16,9.07,completado,baja
3545,9,123,1,2025-04-23,2025-04-23,2025-04-23,4.16,completado,alta
3546,8,470,5,2024-05-08,2024-05-08,2024-05-08,2.89,completado,alta
3547,9,234,2,2024-06-19,2024-06-20,2024-06-20,6.11,completado,media
3548,2,234,6,2024-05-03,2024-05-05,2024-05-05,9.19,completado,baja
3549,8,164,2,2025-10-30,2025-10-30,2025-10-30,1.4,completado,baja
3550,1,1,5,2024-01-09,2024-01-10,2024-01-10,4.17,completado,baja
3551,3,38,1,2024-10-12,2024-10-13,2024-10-15,4.62,retrasado,media
3552,1,111,6,2024-12-23,2024-12-24,2024-12-24,5.53,completado,alta
3553,8,340,4,2024-04-06,2024-04-07,2024-04-07,4.07,completado,baja
3554,10,348,5,2025-10-08,2025-10-10,2025-10-10,8.47,completado,media
3555,7,364,5,2024-12-24,2024-12-26,2024-12-26,4.89,completado,media
3556,1,209,3,2025-09-13,2025-09-14,2025-09-14,3.68,completado,alta
3557,4,438,2,2024-10-21,2024-10-21,2024-10-21,2.2,completado,baja
3558,6,315,6,2024-06-04,2024-06-05,2024-06-05,5.13,"en progreso",baja
3559,11,346,4,2025-12-30,2025-12-31,2025-12-31,4.17,completado,alta
3560,3,103,6,2024-05-10,2024-05-10,2024-05-10,1.27,completado,media
3561,1,125,5,2025-04-14,2025-04-15,2025-04-20,3.29,retrasado,media
3562,7,344,2,2024-02-21,2024-02-21,2024-02-21,1.46,completado,media
3563,10,404,6,2024-04-27,2024-04-29,2024-05-01,8.07,retrasado,alta
3564,1,360,1,2024-03-11,2024-03-12,2024-03-12,2.49,completado,media
3565,9,5,1,2024-02-03,2024-02-03,2024-02-05,-0.64,retrasado,alta
3566,6,134,4,2025-09-04,2025-09-05,2025-09-05,5.85,completado,baja
3567,9,164,3,2025-05-27,2025-05-27,2025-05-27,1.7,completado,media
3568,10,458,1,2024-07-10,2024-07-10,2024-07-14,2.31,retrasado,media
3569,5,292,1,2025-01-28,2025-01-28,2025-01-28,0.76,"en progreso",alta
3570,11,199,3,2024-09-02,2024-09-03,2024-09-03,4.51,completado,baja
3571,3,47,4,2025-11-04,2025-11-05,2025-11-05,3.65,completado,baja
3572,3,399,5,2024-11-13,2024-11-14,2024-11-14,6.64,completado,media
3573,3,440,5,2025-05-25,2025-05-26,2025-05-26,4.43,completado,baja
3574,11,21,1,2025-11-04,2025-11-05,2025-11-09,4.46,retrasado,alta
3575,5,26,1,2025-11-13,2025-11-14,2025-11-14,5.57,completado,media
3576,1,45,5,2025-07-26,2025-07-27,2025-07-27,2.48,completado,baja
3577,8,422,2,2024-04-27,2024-04-28,2024-04-28,3.86,completado,alta
3578,4,30,6,2024-08-28,2024-08-29,2024-08-29,5.81,completado,alta
3579,7,466,2,2025-09-04,2025-09-04,2025-09-04,2.81,completado,baja
3580,1,46,1,2024-02-08,2024-02-09,2024-02-09,4.72,completado,baja
3581,9,284,4,2024-04-26,2024-04-27,2024-04-27,6.24,completado,alta
3582,9,23,2,2025-10-21,2025-10-22,2025-10-22,4.84,completado,media
3583,2,358,3,2024-12-09,2024-12-10,2024-12-10,6.91,completado,alta
3584,10,350,1,2024-08-23,2024-08-24,2024-08-26,5.1,retrasado,alta
3585,7,228,4,2024-03-31,2024-04-01,2024-04-01,3.32,"en progreso",media
3586,11,88,5,2024-01-26,2024-01-27,2024-01-27,6.22,completado,baja
3587,11,71,6,2025-03-15,2025-03-16,2025-03-16,2.71,completado,alta
3588,5,156,4,2025-04-13,2025-04-15,2025-04-15,7.22,completado,alta
3589,2,113,1,2024-02-07,2024-02-07,2024-02-07,1.63,completado,alta
3590,4,400,6,2024-01-09,2024-01-10,2024-01-10,3.36,completado,media
3591,10,477,2,2025-04-03,2025-04-04,2025-04-04,4.95,completado,baja
3592,10,49,5,2024-05-07,2024-05-08,2024-05-08,4.75,completado,alta
3593,4,217,5,2025-04-30,2025-04-30,2025-04-30,0.95,completado,alta
3594,2,15,6,2025-02-19,2025-02-20,2025-02-20,6.48,completado,media
3595,9,354,1,2025-05-22,2025-05-24,2025-05-24,8.06,completado,alta
3596,4,272,5,2025-02-22,2025-02-24,2025-02-24,6.24,completado,alta
3597,11,270,6,2025-01-01,2025-01-01,2025-01-06,1.33,retrasado,alta
3598,7,83,4,2024-06-25,2024-06-25,2024-06-25,-0.63,completado,media
3599,8,222,4,2025-06-11,2025-06-12,2025-06-12,5.2,completado,alta
3600,4,359,6,2025-04-03,2025-04-05,2025-04-05,8.19,completado,media
3601,3,419,3,2024-07-10,2024-07-12,2024-07-12,8.19,completado,media
3602,10,150,5,2024-09-04,2024-09-04,2024-09-04,2.55,completado,baja
3603,10,166,3,2025-05-03,2025-05-05,2025-05-05,7.06,completado,media
3604,8,166,5,2025-01-24,2025-01-26,2025-01-26,6.78,completado,alta
3605,9,190,6,2024-01-26,2024-01-27,2024-01-27,4.92,completado,alta
3606,2,479,3,2025-03-27,2025-03-29,2025-04-01,9.6,retrasado,media
3607,4,283,5,2025-08-08,2025-08-08,2025-08-09,3.62,retrasado,media
3608,9,180,1,2025-06-29,2025-06-29,2025-06-29,2.55,completado,media
3609,1,270,4,2024-02-27,2024-02-28,2024-02-28,5.49,completado,baja
3610,10,3,6,2024-07-07,2024-07-08,2024-07-08,3.83,completado,alta
3611,8,229,5,2024-12-23,2024-12-24,2024-12-24,6.07,completado,alta
3612,1,120,6,2024-05-24,2024-05-26,2024-05-26,4.84,completado,baja
3613,3,53,6,2024-12-14,2024-12-14,2024-12-14,1.64,completado,alta
3614,11,260,4,2024-02-06,2024-02-07,2024-02-07,3.13,completado,alta
3615,7,387,1,2025-11-08,2025-11-08,2025-11-08,1.09,completado,baja
3616,4,93,2,2024-07-12,2024-07-12,2024-07-12,0.97,completado,baja
3617,1,325,5,2025-01-28,2025-01-28,2025-01-28,1.49,"en progreso",baja
3618,11,401,4,2024-07-19,2024-07-20,2024-07-21,2.58,retrasado,baja
3619,11,464,4,2025-12-28,2025-12-29,2025-12-29,3.02,completado,alta
3620,8,413,5,2025-01-07,2025-01-08,2025-01-08,6.5,"en progreso",baja
3621,8,358,3,2025-12-07,2025-12-09,2025-12-14,8.26,retrasado,media
3622,10,201,6,2025-01-11,2025-01-12,2025-01-12,5.49,completado,media
3623,7,26,6,2025-07-09,2025-07-10,2025-07-10,2.66,completado,media
3624,5,331,3,2025-01-16,2025-01-17,2025-01-17,4.08,"en progreso",alta
3625,7,34,3,2025-11-02,2025-11-03,2025-11-03,4.44,completado,media
3626,4,475,5,2025-11-13,2025-11-13,2025-11-13,1.49,completado,alta
3627,9,102,3,2024-08-22,2024-08-25,2024-08-25,7.65,completado,alta
3628,11,281,4,2024-06-12,2024-06-13,2024-06-13,5.09,completado,baja
3629,5,223,4,2025-06-14,2025-06-15,2025-06-15,4.58,completado,baja
3630,8,441,6,2025-04-29,2025-04-29,2025-04-29,1.75,completado,baja
3631,10,474,5,2024-10-24,2024-10-24,2024-10-24,1.17,"en progreso",alta
3632,11,288,2,2025-10-26,2025-10-27,2025-10-27,5.14,completado,alta
3633,6,221,5,2025-07-02,2025-07-02,2025-07-02,1.39,retrasado,media
3634,6,410,1,2024-02-02,2024-02-03,2024-02-03,5.08,completado,media
3635,1,238,2,2024-02-22,2024-02-22,2024-02-22,0.67,completado,baja
3636,4,470,5,2025-08-03,2025-08-05,2025-08-08,7.06,retrasado,baja
3637,8,469,6,2024-05-25,2024-05-25,2024-05-25,1.88,completado,media
3638,11,326,3,2025-10-05,2025-10-05,2025-10-05,0.69,completado,baja
3639,2,288,1,2025-03-07,2025-03-08,2025-03-12,6.34,retrasado,baja
3640,11,182,1,2024-05-15,2024-05-15,2024-05-15,1.71,completado,media
3641,11,176,1,2024-07-08,2024-07-09,2024-07-09,5.17,completado,media
3642,4,108,3,2024-03-07,2024-03-08,2024-03-11,1.13,retrasado,alta
3643,11,352,6,2024-08-26,2024-08-26,2024-08-26,2.11,completado,alta
3644,4,440,3,2024-03-21,2024-03-21,2024-03-21,2.58,completado,baja
3645,11,73,2,2024-12-27,2024-12-28,2024-12-28,4.1,completado,baja
3646,3,206,3,2025-04-16,2025-04-17,2025-04-17,3.48,completado,alta
3647,7,223,6,2024-07-06,2024-07-06,2024-07-06,2.17,completado,baja
3648,9,355,1,2025-01-07,2025-01-08,2025-01-08,2.53,completado,alta
3649,6,367,6,2024-12-22,2024-12-22,2024-12-22,1.76,completado,media
3650,1,324,4,2025-09-10,2025-09-11,2025-09-11,1.84,completado,alta
3651,2,119,3,2024-03-21,2024-03-21,2024-03-21,1.99,completado,media
3652,6,425,3,2025-12-01,2025-12-03,2025-12-03,6.65,"en progreso",alta
3653,3,17,4,2025-04-30,2025-05-02,2025-05-02,6.43,"en progreso",media
3654,4,234,2,2025-03-28,2025-03-29,2025-03-29,3.8,completado,baja
3655,11,434,1,2024-11-21,2024-11-22,2024-11-22,5.93,completado,media
3656,3,369,6,2025-03-11,2025-03-11,2025-03-11,1.36,completado,baja
3657,1,386,4,2025-06-10,2025-06-11,2025-06-11,4.77,completado,alta
3658,8,402,6,2025-02-05,2025-02-05,2025-02-05,1.47,"en progreso",media
3659,2,293,2,2025-09-09,2025-09-10,2025-09-10,6.14,completado,baja
3660,10,405,2,2025-09-04,2025-09-05,2025-09-05,5.19,completado,media
3661,1,382,4,2024-11-14,2024-11-14,2024-11-14,1.18,completado,alta
3662,9,316,5,2024-05-26,2024-05-28,2024-05-28,7.03,completado,alta
3663,7,361,6,2025-03-27,2025-03-27,2025-03-27,2.2,"en progreso",baja
3664,5,390,2,2024-08-22,2024-08-24,2024-08-24,6.67,completado,media
3665,2,258,3,2025-11-04,2025-11-05,2025-11-05,5.86,completado,baja
3666,10,75,3,2024-09-05,2024-09-05,2024-09-05,4.94,completado,baja
3667,3,440,6,2025-07-20,2025-07-22,2025-07-22,6.97,"en progreso",baja
3668,3,127,3,2025-04-27,2025-04-28,2025-04-28,4.43,completado,media
3669,3,194,4,2025-09-12,2025-09-12,2025-09-12,3.08,completado,alta
3670,10,170,3,2024-01-25,2024-01-27,2024-01-27,7.72,completado,baja
3671,9,459,1,2025-12-25,2025-12-26,2025-12-26,3.7,"en progreso",baja
3672,6,224,5,2024-08-18,2024-08-18,2024-08-18,3.46,completado,baja
3673,3,352,6,2025-11-11,2025-11-11,2025-11-11,2.79,completado,media
3674,11,61,6,2024-04-19,2024-04-20,2024-04-20,4.43,completado,baja
3675,2,350,5,2025-11-20,2025-11-22,2025-11-22,6.07,completado,media
3676,2,463,3,2025-04-07,2025-04-07,2025-04-07,0.33,"en progreso",alta
3677,3,58,4,2025-12-02,2025-12-04,2025-12-04,5.68,completado,alta
3678,4,258,4,2025-09-25,2025-09-26,2025-09-26,5.91,"en progreso",alta
3679,7,282,2,2025-08-03,2025-08-04,2025-08-04,6.17,completado,media
3680,8,112,6,2025-03-21,2025-03-21,2025-03-21,0.69,completado,baja
3681,10,184,2,2025-06-10,2025-06-11,2025-06-11,6.37,completado,baja
3682,5,227,6,2024-12-20,2024-12-21,2024-12-21,4.23,completado,media
3683,1,443,2,2024-09-17,2024-09-18,2024-09-18,3.69,completado,baja
3684,1,415,2,2024-05-14,2024-05-15,2024-05-15,4.15,completado,alta
3685,4,414,5,2025-07-27,2025-07-28,2025-07-28,5.31,completado,baja
3686,11,382,3,2024-12-20,2024-12-20,2024-12-20,1.84,completado,alta
3687,7,162,5,2025-04-08,2025-04-10,2025-04-10,5.98,completado,baja
3688,5,333,1,2024-01-09,2024-01-10,2024-01-10,3.46,completado,media
3689,8,209,6,2025-11-26,2025-11-26,2025-11-26,3.22,completado,alta
3690,3,365,6,2024-09-02,2024-09-03,2024-09-03,5.73,completado,baja
3691,9,39,2,2025-11-11,2025-11-11,2025-11-12,0.45,retrasado,baja
3692,2,447,3,2024-09-06,2024-09-07,2024-09-07,3.76,"en progreso",baja
3693,5,52,5,2024-06-12,2024-06-13,2024-06-13,4.06,retrasado,alta
3694,3,337,5,2025-01-05,2025-01-05,2025-01-05,-0.68,completado,baja
3695,4,395,5,2025-12-02,2025-12-02,2025-12-02,1.35,completado,alta
3696,11,63,6,2025-02-24,2025-02-24,2025-02-24,3.76,"en progreso",baja
3697,11,276,5,2025-11-14,2025-11-15,2025-11-15,6.12,completado,baja
3698,10,378,4,2024-01-13,2024-01-13,2024-01-13,1.86,completado,alta
3699,8,249,4,2024-07-07,2024-07-07,2024-07-07,3.01,retrasado,baja
