fact_numero_factura,fact_id_cliente,fact_id_servicio,fact_fecha_factura,fact_fecha_vencimiento,fact_importe_facturado,fact_estado_pago
INV/1387/2024,228,1,2024-05-31,2024-06-30,145.20,vencido
INV/1387/2025,53,2,2025-05-30,2025-06-29,121.00,pagado
INV/1387/2025,53,3,2025-05-30,2025-06-29,302.50,pagado
INV/1388/2024,408,1,2024-04-30,2024-05-30,145.20,pagado
INV/1388/2024,408,2,2024-04-30,2024-05-30,121.00,pagado
INV/1388/2025,449,2,2025-03-31,2025-04-30,121.00,vencido
INV/1389/2024,22,1,2024-05-31,2024-06-30,145.20,pagado
INV/1389/2024,22,3,2024-05-31,2024-06-30,302.50,pagado
INV/1389/2025,88,1,2025-04-30,2025-05-30,145.20,pagado
INV/1389/2025,88,2,2025-04-30,2025-05-30,121.00,pagado
INV/1389/2025,88,3,2025-04-30,2025-05-30,302.50,pagado
INV/139/2024,359,1,2024-02-02,2024-03-03,145.20,pagado
INV/139/2024,359,5,2024-02-02,2024-03-03,96.80,pendiente
INV/139/2025,44,3,2025-07-31,2025-08-30,302.50,pagado
INV/1390/2024,138,3,2024-03-28,2024-04-27,302.50,pagado
INV/1390/2025,236,3,2025-07-31,2025-08-30,302.50,pendiente
INV/1391/2024,298,1,2024-04-30,2024-05-30,145.20,pagado
INV/1391/2025,240,2,2025-07-31,2025-08-30,121.00,pagado
INV/1392/2024,378,2,2024-02-28,2024-03-29,121.00,pendiente
INV/1392/2025,431,1,2025-01-31,2025-03-02,145.20,pagado
INV/1392/2025,431,2,2025-01-31,2025-03-02,121.00,pendiente
INV/1393/2024,381,6,2024-07-31,2024-08-30,605.00,pagado
INV/1393/2025,102,3,2025-02-28,2025-03-30,302.50,pagado
INV/1394/2024,68,2,2024-11-22,2024-12-22,121.00,pagado
INV/1394/2024,68,3,2024-11-22,2024-12-22,302.50,pagado
INV/1394/2024,68,5,2024-11-22,2024-12-22,96.80,pagado
INV/1394/2025,111,2,2025-02-28,2025-03-30,121.00,pagado
INV/1394/2025,111,3,2025-02-28,2025-03-30,302.50,pagado
INV/1395/2024,6,1,2024-09-30,2024-10-30,145.20,pagado
INV/1395/2025,114,3,2025-09-30,2025-10-30,302.50,pendiente
INV/1396/2024,121,4,2024-06-11,2024-07-11,108.90,vencido
INV/1396/2025,137,2,2025-07-31,2025-08-30,121.00,pendiente
INV/1397/2024,304,1,2024-09-30,2024-10-30,145.20,pagado
INV/1397/2025,181,3,2025-08-29,2025-09-28,302.50,pagado
INV/1398/2024,359,1,2024-02-28,2024-03-29,145.20,pagado
INV/1398/2024,359,3,2024-02-28,2024-03-29,302.50,pagado
INV/1398/2025,75,1,2025-10-06,2025-11-05,145.20,pagado
INV/1398/2025,75,6,2025-10-06,2025-11-05,605.00,pagado
INV/1399/2024,332,3,2024-09-13,2024-10-13,302.50,pagado
INV/1399/2024,332,6,2024-09-13,2024-10-13,605.00,pagado
INV/1399/2025,125,2,2025-06-19,2025-07-19,121.00,pendiente
INV/1399/2025,125,6,2025-06-19,2025-07-19,605.00,pendiente
INV/14/2024,128,2,2024-04-30,2024-05-30,121.00,pagado
INV/14/2025,161,1,2025-08-29,2025-09-28,145.20,pagado
INV/14/2025,161,3,2025-08-29,2025-09-28,302.50,pendiente
INV/140/2024,470,3,2024-07-31,2024-08-30,302.50,pagado
INV/140/2025,59,1,2025-11-28,2025-12-28,145.20,pendiente
INV/1400/2024,258,1,2024-08-23,2024-09-22,145.20,pagado
INV/1400/2024,258,2,2024-08-23,2024-09-22,121.00,pagado
INV/1400/2024,258,3,2024-08-23,2024-09-22,302.50,pagado
INV/1400/2024,258,4,2024-08-23,2024-09-22,108.90,pagado
INV/1400/2024,258,5,2024-08-23,2024-09-22,96.80,pagado
INV/1400/2024,258,6,2024-08-23,2024-09-22,605.00,pagado
INV/1400/2025,291,5,2025-07-22,2025-08-21,96.80,pendiente
INV/1401/2024,261,6,2024-10-18,2024-11-17,605.00,pendiente
INV/1401/2025,190,3,2025-10-08,2025-11-07,302.50,pagado
INV/1401/2025,190,6,2025-10-08,2025-11-07,605.00,pendiente
INV/1402/2024,453,1,2024-04-10,2024-05-10,145.20,pendiente
INV/1402/2024,453,2,2024-04-10,2024-05-10,121.00,pagado
INV/1402/2024,453,4,2024-04-10,2024-05-10,108.90,vencido
INV/1402/2025,463,1,2025-10-27,2025-11-26,145.20,pagado
INV/1402/2025,463,2,2025-10-27,2025-11-26,121.00,pendiente
INV/1402/2025,463,5,2025-10-27,2025-11-26,96.80,pagado
INV/1402/2025,463,6,2025-10-27,2025-11-26,605.00,pendiente
INV/1403/2024,168,2,2024-05-31,2024-06-30,121.00,pagado
INV/1403/2024,168,3,2024-05-31,2024-06-30,302.50,pagado
INV/1403/2025,200,1,2025-05-30,2025-06-29,145.20,pagado
INV/1403/2025,200,3,2025-05-30,2025-06-29,302.50,pagado
INV/1404/2024,420,3,2024-09-09,2024-10-09,302.50,pagado
INV/1404/2024,420,6,2024-09-09,2024-10-09,605.00,pagado
INV/1404/2025,352,1,2025-01-31,2025-03-02,145.20,pagado
INV/1404/2025,352,2,2025-01-31,2025-03-02,121.00,pagado
INV/1404/2025,352,3,2025-01-31,2025-03-02,302.50,pagado
INV/1405/2024,356,1,2024-11-29,2024-12-29,145.20,pagado
INV/1405/2024,356,2,2024-11-29,2024-12-29,121.00,pagado
INV/1405/2024,356,3,2024-11-29,2024-12-29,302.50,pagado
INV/1405/2025,320,6,2025-04-22,2025-05-22,605.00,pagado
INV/1406/2024,369,1,2024-05-16,2024-06-15,145.20,pagado
INV/1406/2024,369,2,2024-05-16,2024-06-15,121.00,pagado
INV/1406/2024,369,4,2024-05-16,2024-06-15,108.90,pagado
INV/1406/2024,369,5,2024-05-16,2024-06-15,96.80,pendiente
INV/1406/2024,369,6,2024-05-16,2024-06-15,605.00,pagado
INV/1406/2025,115,2,2025-06-30,2025-07-30,121.00,pagado
INV/1407/2024,395,2,2024-05-15,2024-06-14,121.00,pagado
INV/1407/2024,395,4,2024-05-15,2024-06-14,108.90,pendiente
INV/1407/2024,395,5,2024-05-15,2024-06-14,96.80,pagado
INV/1407/2025,144,1,2025-01-27,2025-02-26,145.20,pagado
INV/1407/2025,144,2,2025-01-27,2025-02-26,121.00,vencido
INV/1407/2025,144,3,2025-01-27,2025-02-26,302.50,pagado
INV/1407/2025,144,4,2025-01-27,2025-02-26,108.90,pagado
INV/1407/2025,144,5,2025-01-27,2025-02-26,96.80,pagado
INV/1407/2025,144,6,2025-01-27,2025-02-26,605.00,vencido
INV/1408/2024,351,2,2024-02-06,2024-03-07,121.00,pagado
INV/1408/2024,351,4,2024-02-06,2024-03-07,108.90,pagado
INV/1408/2025,352,2,2025-08-21,2025-09-20,121.00,pagado
INV/1408/2025,352,4,2025-08-21,2025-09-20,108.90,pagado
INV/1409/2024,144,2,2024-11-07,2024-12-07,121.00,pagado
INV/1409/2024,144,3,2024-11-07,2024-12-07,302.50,pagado
INV/1409/2024,144,4,2024-11-07,2024-12-07,108.90,pagado
INV/1409/2024,144,6,2024-11-07,2024-12-07,605.00,pagado
INV/1409/2025,431,1,2025-05-30,2025-06-29,145.20,pagado
INV/1409/2025,431,3,2025-05-30,2025-06-29,302.50,pagado
INV/141/2024,98,1,2024-07-22,2024-08-21,145.20,pagado
INV/141/2024,98,2,2024-07-22,2024-08-21,121.00,pagado
INV/141/2024,98,5,2024-07-22,2024-08-21,96.80,pagado
INV/141/2025,366,4,2025-09-19,2025-10-19,108.90,pagado
INV/1410/2024,412,1,2024-11-15,2024-12-15,145.20,pagado
INV/1410/2024,412,3,2024-11-15,2024-12-15,302.50,pagado
INV/1410/2024,412,5,2024-11-15,2024-12-15,96.80,pagado
INV/1410/2024,412,6,2024-11-15,2024-12-15,605.00,pagado
INV/1410/2025,106,2,2025-05-30,2025-06-29,121.00,pagado
INV/1411/2024,433,2,2024-12-31,2025-01-30,121.00,pagado
INV/1411/2025,383,1,2025-11-04,2025-12-04,145.20,pagado
INV/1411/2025,383,3,2025-11-04,2025-12-04,302.50,pagado
INV/1411/2025,383,5,2025-11-04,2025-12-04,96.80,pagado
INV/1411/2025,383,6,2025-11-04,2025-12-04,605.00,pagado
INV/1412/2024,98,1,2024-08-12,2024-09-11,145.20,pagado
INV/1412/2024,98,2,2024-08-12,2024-09-11,121.00,pagado
INV/1412/2024,98,3,2024-08-12,2024-09-11,302.50,pagado
INV/1412/2024,98,4,2024-08-12,2024-09-11,108.90,pagado
INV/1412/2025,227,1,2025-08-06,2025-09-05,145.20,pagado
INV/1412/2025,227,3,2025-08-06,2025-09-05,302.50,pagado
INV/1412/2025,227,6,2025-08-06,2025-09-05,605.00,pagado
INV/1413/2024,271,1,2024-07-31,2024-08-30,145.20,pagado
INV/1413/2025,124,1,2025-01-31,2025-03-02,145.20,pendiente
INV/1413/2025,124,2,2025-01-31,2025-03-02,121.00,pendiente
INV/1413/2025,124,3,2025-01-31,2025-03-02,302.50,pagado
INV/1413/2025,124,4,2025-01-31,2025-03-02,108.90,pagado
INV/1413/2025,124,5,2025-01-31,2025-03-02,96.80,pagado
INV/1414/2024,464,1,2024-03-28,2024-04-27,145.20,pagado
INV/1414/2025,37,1,2025-12-31,2026-01-30,145.20,pendiente
INV/1414/2025,37,2,2025-12-31,2026-01-30,121.00,pendiente
INV/1415/2024,289,2,2024-10-31,2024-11-30,121.00,pagado
INV/1415/2025,238,6,2025-02-07,2025-03-09,605.00,pagado
INV/1416/2024,91,2,2024-04-11,2024-05-11,121.00,pagado
INV/1416/2024,91,4,2024-04-11,2024-05-11,108.90,vencido
INV/1416/2024,91,5,2024-04-11,2024-05-11,96.80,pagado
INV/1416/2024,91,6,2024-04-11,2024-05-11,605.00,pagado
INV/1416/2025,431,2,2025-04-30,2025-05-30,121.00,pagado
INV/1417/2024,414,1,2024-05-13,2024-06-12,145.20,pendiente
INV/1417/2024,414,2,2024-05-13,2024-06-12,121.00,pagado
INV/1417/2024,414,3,2024-05-13,2024-06-12,302.50,pagado
INV/1417/2024,414,5,2024-05-13,2024-06-12,96.80,pagado
INV/1417/2025,376,4,2025-10-30,2025-11-29,108.90,pagado
INV/1417/2025,376,6,2025-10-30,2025-11-29,605.00,pagado
INV/1418/2024,446,1,2024-05-31,2024-06-30,145.20,pagado
INV/1418/2024,446,3,2024-05-31,2024-06-30,302.50,pagado
INV/1418/2025,148,5,2025-05-23,2025-06-22,96.80,pagado
INV/1419/2024,364,4,2024-09-06,2024-10-06,108.90,vencido
INV/1419/2024,364,6,2024-09-06,2024-10-06,605.00,pagado
INV/1419/2025,320,6,2025-12-03,2026-01-02,605.00,pagado
INV/142/2024,453,1,2024-01-31,2024-03-01,145.20,vencido
INV/142/2025,156,1,2025-03-31,2025-04-30,145.20,pagado
INV/1420/2024,352,1,2024-03-14,2024-04-13,145.20,pagado
INV/1420/2024,352,5,2024-03-14,2024-04-13,96.80,pagado
INV/1420/2025,42,2,2025-10-31,2025-11-30,121.00,pagado
INV/1421/2024,424,1,2024-09-16,2024-10-16,145.20,pagado
INV/1421/2024,424,2,2024-09-16,2024-10-16,121.00,pagado
INV/1421/2024,424,5,2024-09-16,2024-10-16,96.80,pagado
INV/1421/2024,424,6,2024-09-16,2024-10-16,605.00,pagado
INV/1421/2025,216,2,2025-06-30,2025-07-30,121.00,pendiente
INV/1421/2025,216,3,2025-06-30,2025-07-30,302.50,pendiente
INV/1422/2024,4,5,2024-05-16,2024-06-15,96.80,pagado
INV/1422/2025,463,4,2025-08-22,2025-09-21,108.90,pendiente
INV/1423/2024,247,1,2024-11-07,2024-12-07,145.20,pagado
INV/1423/2024,247,4,2024-11-07,2024-12-07,108.90,pagado
INV/1423/2025,315,4,2025-04-04,2025-05-04,108.90,pagado
INV/1424/2024,24,2,2024-03-28,2024-04-27,121.00,pagado
INV/1424/2024,24,3,2024-03-28,2024-04-27,302.50,pagado
INV/1424/2025,473,1,2025-08-27,2025-09-26,145.20,pagado
INV/1424/2025,473,2,2025-08-27,2025-09-26,121.00,pagado
INV/1424/2025,473,3,2025-08-27,2025-09-26,302.50,pagado
INV/1424/2025,473,5,2025-08-27,2025-09-26,96.80,pendiente
INV/1424/2025,473,6,2025-08-27,2025-09-26,605.00,pendiente
INV/1425/2024,159,2,2024-05-15,2024-06-14,121.00,pagado
INV/1425/2024,159,3,2024-05-15,2024-06-14,302.50,pagado
INV/1425/2024,159,4,2024-05-15,2024-06-14,108.90,pagado
INV/1425/2025,381,6,2025-11-25,2025-12-25,605.00,pagado
INV/1426/2024,37,3,2024-08-16,2024-09-15,302.50,pagado
INV/1426/2024,37,6,2024-08-16,2024-09-15,605.00,pagado
INV/1426/2025,447,1,2025-03-18,2025-04-17,145.20,pagado
INV/1426/2025,447,2,2025-03-18,2025-04-17,121.00,pagado
INV/1426/2025,447,3,2025-03-18,2025-04-17,302.50,pagado
INV/1426/2025,447,6,2025-03-18,2025-04-17,605.00,pendiente
INV/1427/2024,19,1,2024-10-31,2024-11-30,145.20,pagado
INV/1427/2024,19,2,2024-10-31,2024-11-30,121.00,pagado
INV/1427/2024,19,3,2024-10-31,2024-11-30,302.50,pagado
INV/1427/2025,473,1,2025-03-04,2025-04-03,145.20,pagado
INV/1427/2025,473,2,2025-03-04,2025-04-03,121.00,pagado
INV/1427/2025,473,3,2025-03-04,2025-04-03,302.50,pagado
INV/1427/2025,473,4,2025-03-04,2025-04-03,108.90,pagado
INV/1427/2025,473,5,2025-03-04,2025-04-03,96.80,pagado
INV/1428/2024,221,6,2024-08-19,2024-09-18,605.00,pagado
INV/1428/2025,312,1,2025-06-02,2025-07-02,145.20,pagado
INV/1428/2025,312,2,2025-06-02,2025-07-02,121.00,pagado
INV/1428/2025,312,3,2025-06-02,2025-07-02,302.50,pagado
INV/1428/2025,312,4,2025-06-02,2025-07-02,108.90,pendiente
INV/1429/2024,160,5,2024-02-20,2024-03-21,96.80,vencido
INV/1429/2024,160,6,2024-02-20,2024-03-21,605.00,pagado
INV/1429/2025,420,1,2025-01-28,2025-02-27,145.20,pagado
INV/1429/2025,420,4,2025-01-28,2025-02-27,108.90,pagado
INV/1429/2025,420,6,2025-01-28,2025-02-27,605.00,vencido
INV/143/2024,383,2,2024-01-05,2024-02-04,121.00,pagado
INV/143/2024,383,6,2024-01-05,2024-02-04,605.00,pagado
INV/143/2025,148,2,2025-04-09,2025-05-09,121.00,pagado
INV/143/2025,148,4,2025-04-09,2025-05-09,108.90,pagado
INV/143/2025,148,6,2025-04-09,2025-05-09,605.00,pagado
INV/1430/2024,83,1,2024-12-31,2025-01-30,145.20,pagado
INV/1430/2024,83,2,2024-12-31,2025-01-30,121.00,pagado
INV/1430/2025,391,2,2025-12-31,2026-01-30,121.00,pagado
INV/1431/2024,81,1,2024-10-23,2024-11-22,145.20,pagado
INV/1431/2024,81,5,2024-10-23,2024-11-22,96.80,pagado
INV/1431/2025,130,2,2025-12-31,2026-01-30,121.00,pendiente
INV/1431/2025,130,3,2025-12-31,2026-01-30,302.50,pagado
INV/1432/2024,310,4,2024-08-30,2024-09-29,108.90,pagado
INV/1432/2025,337,1,2025-11-28,2025-12-28,145.20,pagado
INV/1432/2025,337,2,2025-11-28,2025-12-28,121.00,pagado
INV/1433/2024,259,1,2024-12-03,2025-01-02,145.20,vencido
INV/1433/2024,259,2,2024-12-03,2025-01-02,121.00,pagado
INV/1433/2024,259,3,2024-12-03,2025-01-02,302.50,vencido
INV/1433/2024,259,5,2024-12-03,2025-01-02,96.80,pagado
INV/1433/2024,259,6,2024-12-03,2025-01-02,605.00,pagado
INV/1433/2025,288,2,2025-05-30,2025-06-29,121.00,pagado
INV/1434/2024,82,1,2024-03-28,2024-04-27,145.20,pendiente
INV/1434/2025,381,2,2025-10-29,2025-11-28,121.00,pagado
INV/1434/2025,381,3,2025-10-29,2025-11-28,302.50,pagado
INV/1434/2025,381,6,2025-10-29,2025-11-28,605.00,pagado
INV/1435/2024,143,3,2024-05-31,2024-06-30,302.50,vencido
INV/1435/2025,221,2,2025-12-01,2025-12-31,121.00,pagado
INV/1435/2025,221,3,2025-12-01,2025-12-31,302.50,pagado
INV/1435/2025,221,4,2025-12-01,2025-12-31,108.90,pagado
INV/1435/2025,221,6,2025-12-01,2025-12-31,605.00,pagado
INV/1436/2024,471,1,2024-11-19,2024-12-19,145.20,pendiente
INV/1436/2024,471,2,2024-11-19,2024-12-19,121.00,pagado
INV/1436/2024,471,3,2024-11-19,2024-12-19,302.50,pagado
INV/1436/2024,471,5,2024-11-19,2024-12-19,96.80,pagado
INV/1436/2025,283,1,2025-08-29,2025-09-28,145.20,pagado
INV/1436/2025,283,2,2025-08-29,2025-09-28,121.00,pendiente
INV/1437/2024,98,6,2024-05-27,2024-06-26,605.00,pagado
INV/1437/2025,137,1,2025-05-30,2025-06-29,145.20,vencido
INV/1438/2024,25,1,2024-06-05,2024-07-05,145.20,pagado
INV/1438/2024,25,2,2024-06-05,2024-07-05,121.00,pagado
INV/1438/2024,25,3,2024-06-05,2024-07-05,302.50,vencido
INV/1438/2024,25,4,2024-06-05,2024-07-05,108.90,pagado
INV/1438/2025,310,5,2025-02-12,2025-03-14,96.80,vencido
INV/1439/2024,74,3,2024-06-28,2024-07-28,302.50,pagado
INV/1439/2025,470,1,2025-07-31,2025-08-30,145.20,pagado
INV/1439/2025,470,2,2025-07-31,2025-08-30,121.00,pagado
INV/1439/2025,470,3,2025-07-31,2025-08-30,302.50,pagado
INV/144/2024,155,1,2024-03-21,2024-04-20,145.20,pagado
INV/144/2024,155,2,2024-03-21,2024-04-20,121.00,pagado
INV/144/2024,155,3,2024-03-21,2024-04-20,302.50,pagado
INV/144/2024,155,4,2024-03-21,2024-04-20,108.90,pagado
INV/144/2024,155,5,2024-03-21,2024-04-20,96.80,pendiente
INV/144/2024,155,6,2024-03-21,2024-04-20,605.00,pagado
INV/144/2025,412,1,2025-04-09,2025-05-09,145.20,pagado
INV/144/2025,412,3,2025-04-09,2025-05-09,302.50,pagado
INV/144/2025,412,6,2025-04-09,2025-05-09,605.00,pagado
INV/1440/2024,292,2,2024-08-13,2024-09-12,121.00,pagado
INV/1440/2024,292,4,2024-08-13,2024-09-12,108.90,pagado
INV/1440/2025,281,1,2025-01-31,2025-03-02,145.20,pagado
INV/1440/2025,281,2,2025-01-31,2025-03-02,121.00,pagado
INV/1441/2024,479,1,2024-05-31,2024-06-30,145.20,pagado
INV/1441/2024,479,2,2024-05-31,2024-06-30,121.00,pagado
INV/1441/2025,213,1,2025-08-29,2025-09-28,145.20,pagado
INV/1442/2024,227,4,2024-01-17,2024-02-16,108.90,pagado
INV/1442/2024,227,5,2024-01-17,2024-02-16,96.80,pagado
INV/1442/2024,227,6,2024-01-17,2024-02-16,605.00,pagado
INV/1442/2025,14,1,2025-05-20,2025-06-19,145.20,vencido
INV/1442/2025,14,2,2025-05-20,2025-06-19,121.00,vencido
INV/1442/2025,14,3,2025-05-20,2025-06-19,302.50,pagado
INV/1442/2025,14,4,2025-05-20,2025-06-19,108.90,pagado
INV/1443/2024,27,2,2024-06-27,2024-07-27,121.00,pagado
INV/1443/2024,27,4,2024-06-27,2024-07-27,108.90,pagado
INV/1443/2024,27,6,2024-06-27,2024-07-27,605.00,vencido
INV/1443/2025,232,3,2025-02-05,2025-03-07,302.50,pagado
INV/1443/2025,232,6,2025-02-05,2025-03-07,605.00,vencido
INV/1444/2024,33,1,2024-06-28,2024-07-28,145.20,pagado
INV/1444/2024,33,2,2024-06-28,2024-07-28,121.00,pagado
INV/1444/2025,255,3,2025-07-22,2025-08-21,302.50,pagado
INV/1444/2025,255,5,2025-07-22,2025-08-21,96.80,pendiente
INV/1444/2025,255,6,2025-07-22,2025-08-21,605.00,pagado
INV/1445/2024,28,1,2024-06-28,2024-07-28,145.20,pagado
INV/1445/2024,28,3,2024-06-28,2024-07-28,302.50,pagado
INV/1445/2025,461,1,2025-05-12,2025-06-11,145.20,pagado
INV/1445/2025,461,2,2025-05-12,2025-06-11,121.00,vencido
INV/1445/2025,461,3,2025-05-12,2025-06-11,302.50,vencido
INV/1445/2025,461,5,2025-05-12,2025-06-11,96.80,pagado
INV/1446/2024,375,1,2024-12-31,2025-01-30,145.20,pagado
INV/1446/2025,429,1,2025-08-29,2025-09-28,145.20,pagado
INV/1446/2025,429,2,2025-08-29,2025-09-28,121.00,pagado
INV/1447/2024,164,3,2024-12-31,2025-01-30,302.50,pagado
INV/1447/2025,230,1,2025-11-24,2025-12-24,145.20,pendiente
INV/1447/2025,230,2,2025-11-24,2025-12-24,121.00,pagado
INV/1447/2025,230,3,2025-11-24,2025-12-24,302.50,pendiente
INV/1447/2025,230,4,2025-11-24,2025-12-24,108.90,pagado
INV/1447/2025,230,5,2025-11-24,2025-12-24,96.80,pendiente
INV/1447/2025,230,6,2025-11-24,2025-12-24,605.00,pagado
INV/1448/2024,204,1,2024-07-23,2024-08-22,145.20,pagado
INV/1448/2024,204,2,2024-07-23,2024-08-22,121.00,pagado
INV/1448/2024,204,3,2024-07-23,2024-08-22,302.50,pagado
INV/1448/2024,204,4,2024-07-23,2024-08-22,108.90,pagado
INV/1448/2024,204,5,2024-07-23,2024-08-22,96.80,pagado
INV/1448/2025,48,2,2025-12-31,2026-01-30,121.00,pagado
INV/1449/2024,413,6,2024-03-08,2024-04-07,605.00,pagado
INV/1449/2025,350,2,2025-04-30,2025-05-30,121.00,pagado
INV/145/2024,48,1,2024-09-30,2024-10-30,145.20,pagado
INV/145/2024,48,2,2024-09-30,2024-10-30,121.00,vencido
INV/145/2025,48,3,2025-11-28,2025-12-28,302.50,pendiente
INV/1450/2024,246,1,2024-04-02,2024-05-02,145.20,pagado
INV/1450/2024,246,3,2024-04-02,2024-05-02,302.50,pagado
INV/1450/2024,246,5,2024-04-02,2024-05-02,96.80,pagado
INV/1450/2025,376,3,2025-11-21,2025-12-21,302.50,pagado
INV/1450/2025,376,6,2025-11-21,2025-12-21,605.00,pagado
INV/1451/2024,473,2,2024-04-02,2024-05-02,121.00,pagado
INV/1451/2024,473,3,2024-04-02,2024-05-02,302.50,pagado
INV/1451/2024,473,5,2024-04-02,2024-05-02,96.80,pagado
INV/1451/2025,428,2,2025-11-28,2025-12-28,121.00,pagado
INV/1451/2025,428,3,2025-11-28,2025-12-28,302.50,pagado
INV/1452/2024,109,1,2024-05-31,2024-06-30,145.20,pagado
INV/1452/2025,328,1,2025-10-31,2025-11-30,145.20,pendiente
INV/1453/2024,170,1,2024-06-28,2024-07-28,145.20,pagado
INV/1453/2024,170,2,2024-06-28,2024-07-28,121.00,pagado
INV/1453/2024,170,3,2024-06-28,2024-07-28,302.50,vencido
INV/1453/2025,189,2,2025-04-30,2025-05-30,121.00,pagado
INV/1454/2024,126,1,2024-04-30,2024-05-30,145.20,pagado
INV/1454/2024,126,3,2024-04-30,2024-05-30,302.50,vencido
INV/1454/2025,23,1,2025-11-28,2025-12-28,145.20,pagado
INV/1455/2024,18,2,2024-07-31,2024-08-30,121.00,pagado
INV/1455/2025,27,4,2025-09-04,2025-10-04,108.90,pendiente
INV/1455/2025,27,5,2025-09-04,2025-10-04,96.80,pagado
INV/1456/2024,27,5,2024-04-17,2024-05-17,96.80,pagado
INV/1456/2024,27,6,2024-04-17,2024-05-17,605.00,pagado
INV/1456/2025,9,3,2025-10-31,2025-11-30,302.50,pendiente
INV/1457/2024,68,3,2024-08-30,2024-09-29,302.50,vencido
INV/1457/2025,239,2,2025-07-31,2025-08-30,121.00,pagado
INV/1458/2024,217,1,2024-07-31,2024-08-30,145.20,pagado
INV/1458/2025,11,2,2025-07-28,2025-08-27,121.00,pendiente
INV/1458/2025,11,4,2025-07-28,2025-08-27,108.90,pagado
INV/1459/2024,376,6,2024-07-12,2024-08-11,605.00,pagado
INV/1459/2025,334,3,2025-06-27,2025-07-27,302.50,pendiente
INV/1459/2025,334,4,2025-06-27,2025-07-27,108.90,pagado
INV/146/2024,466,1,2024-01-31,2024-03-01,145.20,vencido
INV/146/2025,37,3,2025-05-30,2025-06-29,302.50,pagado
INV/1460/2024,211,3,2024-12-31,2025-01-30,302.50,pagado
INV/1460/2025,125,2,2025-07-16,2025-08-15,121.00,pendiente
INV/1460/2025,125,4,2025-07-16,2025-08-15,108.90,pagado
INV/1460/2025,125,6,2025-07-16,2025-08-15,605.00,pagado
INV/1461/2024,35,3,2024-10-09,2024-11-08,302.50,pagado
INV/1461/2024,35,4,2024-10-09,2024-11-08,108.90,pagado
INV/1461/2024,35,5,2024-10-09,2024-11-08,96.80,pagado
INV/1461/2025,258,5,2025-12-24,2026-01-23,96.80,pendiente
INV/1462/2024,332,2,2024-07-29,2024-08-28,121.00,pagado
INV/1462/2024,332,6,2024-07-29,2024-08-28,605.00,pagado
INV/1462/2025,332,2,2025-05-30,2025-06-29,121.00,pagado
INV/1463/2024,23,2,2024-06-03,2024-07-03,121.00,pagado
INV/1463/2024,23,3,2024-06-03,2024-07-03,302.50,pagado
INV/1463/2024,23,6,2024-06-03,2024-07-03,605.00,pagado
INV/1463/2025,274,3,2025-12-17,2026-01-16,302.50,pagado
INV/1463/2025,274,5,2025-12-17,2026-01-16,96.80,pagado
INV/1464/2024,476,2,2024-11-29,2024-12-29,121.00,pagado
INV/1464/2025,68,3,2025-11-28,2025-12-28,302.50,pagado
INV/1465/2024,257,5,2024-09-17,2024-10-17,96.80,pagado
INV/1465/2025,286,2,2025-11-20,2025-12-20,121.00,pagado
INV/1465/2025,286,5,2025-11-20,2025-12-20,96.80,pendiente
INV/1465/2025,286,6,2025-11-20,2025-12-20,605.00,pendiente
INV/1466/2024,435,2,2024-05-31,2024-06-30,121.00,pagado
INV/1466/2025,314,1,2025-03-07,2025-04-06,145.20,pendiente
INV/1466/2025,314,2,2025-03-07,2025-04-06,121.00,pagado
INV/1466/2025,314,3,2025-03-07,2025-04-06,302.50,vencido
INV/1466/2025,314,4,2025-03-07,2025-04-06,108.90,pagado
INV/1466/2025,314,5,2025-03-07,2025-04-06,96.80,pagado
INV/1467/2024,295,2,2024-11-29,2024-12-29,121.00,pagado
INV/1467/2025,320,2,2025-10-23,2025-11-22,121.00,pendiente
INV/1467/2025,320,3,2025-10-23,2025-11-22,302.50,pendiente
INV/1467/2025,320,5,2025-10-23,2025-11-22,96.80,pagado
INV/1468/2024,201,1,2024-01-31,2024-03-01,145.20,vencido
INV/1468/2024,201,2,2024-01-31,2024-03-01,121.00,pagado
INV/1468/2024,201,3,2024-01-31,2024-03-01,302.50,pagado
INV/1468/2025,477,1,2025-11-28,2025-12-28,145.20,pagado
INV/1468/2025,477,2,2025-11-28,2025-12-28,121.00,pendiente
INV/1469/2024,73,2,2024-07-31,2024-08-30,121.00,pagado
INV/1469/2025,383,6,2025-01-22,2025-02-21,605.00,pagado
INV/147/2024,361,1,2024-04-30,2024-05-30,145.20,pagado
INV/147/2025,122,1,2025-01-31,2025-03-02,145.20,pagado
INV/147/2025,122,2,2025-01-31,2025-03-02,121.00,pagado
INV/1470/2024,351,2,2024-09-30,2024-10-30,121.00,pagado
INV/1470/2025,450,1,2025-10-29,2025-11-28,145.20,pagado
INV/1470/2025,450,4,2025-10-29,2025-11-28,108.90,pendiente
INV/1470/2025,450,6,2025-10-29,2025-11-28,605.00,pagado
INV/1471/2024,389,1,2024-06-13,2024-07-13,145.20,pagado
INV/1471/2024,389,2,2024-06-13,2024-07-13,121.00,pagado
INV/1471/2024,389,3,2024-06-13,2024-07-13,302.50,pagado
INV/1471/2024,389,6,2024-06-13,2024-07-13,605.00,pagado
INV/1471/2025,207,1,2025-02-28,2025-03-30,145.20,pagado
INV/1471/2025,207,3,2025-02-28,2025-03-30,302.50,pagado
INV/1472/2024,395,1,2024-09-30,2024-10-30,145.20,pagado
